label,label_name,pH,fat,SNF,protein,lactose,density,conductivity,refractiveIndex,turbidity,temperature,color_L,color_a,color_b,tvc_log
2,UreaAdded,7.207257817933126,4.594852283115478,8.811217459332743,3.7797937683004488,4.466810900289099,1.0337815117256224,5.95690168403613,1.3428421472238865,16.326584783213384,4.256652325585243,89.6729947746896,-2.954788179172317,6.511294578148804,4.424219118238147
2,UreaAdded,7.2806495037488865,5.0900258556677205,9.061008552609204,3.3780836110482957,4.617145068988328,1.033085668338354,6.938635472649772,1.343140605264978,16.235156864228998,4.19508939163635,88.41300276945177,-2.5500694899342227,8.427383894211603,4.810559858471166
3,DetergentAdded,8.453950858946573,3.8382524480586633,8.480237431631101,2.866997916655135,4.651964925318979,1.0303691417849479,8.570012876888608,1.33974552026124,32.7031718413606,4.889127796961132,84.69947138624903,-3.4898742863077743,4.871718783463091,4.820399219603882
1,WaterAdded,6.77585765958189,3.331000098182168,6.631669300583374,2.1813486527203114,3.489226878908471,1.0219408708155457,2.8571461158261835,1.3378828909962512,8.678182575273233,5.12148250649116,92.18512123434287,-1.3236129121228761,7.605198015209525,4.897633606241102
3,DetergentAdded,9.214131748141048,3.9804013715136892,8.490654877293657,3.5045522630397317,4.562842959132218,1.0294943920358295,6.562961010368165,1.3410426222939138,38.12699318510148,4.494164428170977,90.72203502363644,-3.70887665202903,6.138345730322447,5.132001343976985
2,UreaAdded,6.996604343258805,4.251869142273762,9.241736769156908,3.721263307458456,4.7519319403720015,1.0312417783701304,6.657098274574417,1.342306810463892,11.776214397522983,4.790279529203247,90.34952563006996,-2.1649737618258675,7.078256437455445,4.5557383035414105
4,StarchAdded,6.741103473319467,4.048688856605176,9.94132283229984,3.4457031824475393,4.809268681178349,1.0347733107215307,4.342246047562559,1.3445197395425204,24.53619736301375,4.983873202339242,88.01836304394445,-2.2052854214254296,8.787250929169858,4.597257800105599
0,Pure,6.56046456263408,4.571998792561626,9.401348323616489,3.1278486396596357,4.906841572474935,1.031273258095118,4.812286252139337,1.3418673707954574,16.441760275283137,4.063505516555324,90.18952311635245,-2.7124101100589226,8.157880376716603,3.765207858224165
4,StarchAdded,6.570007169348111,4.281851018104492,9.700472892912492,3.322184939832452,4.796910585252259,1.0317789818335854,4.75783790854429,1.3439068213550145,20.56047132413878,4.426717096735479,89.05006278528793,-2.203184054366019,5.0505380659733845,4.474661303444496
4,StarchAdded,6.624767425894647,3.934903539396201,10.124928687056816,3.179959381618425,4.599004773902427,1.0328258801804138,4.631543089234568,1.3439121547785555,32.094879824491386,4.678729070136151,81.71152548879522,-3.3757632871806345,6.749313556467519,4.741001165187781
3,DetergentAdded,8.539709184860934,3.6549751093137997,7.989792849307901,3.671889044449421,4.826718902068239,1.0297994218014228,8.367215430149521,1.3409671272045174,33.7230065276657,3.6596991248744115,88.79507926316096,-3.7366836742154206,7.1225128183925746,5.606480491948623
4,StarchAdded,6.670012855801222,4.318107245862094,10.272207741006135,3.193111246958021,4.919329246639982,1.0350575367070696,4.555666894829726,1.3444512282094894,32.587628714669854,3.9764936288468418,92.70878061850688,-2.3273002670012777,8.438052245031413,4.323307152383342
2,UreaAdded,7.10648380865438,3.485137806764387,9.459483554389415,3.3431157811295416,4.769135769474307,1.0322645099093073,5.809654964020007,1.3427341872059113,14.699605317795502,4.646380010457421,89.36094166039956,-2.6873395438789114,6.0469945425719,4.221804072940237
4,StarchAdded,6.876532042481264,3.4763167174472143,9.503823783725762,3.230887666145918,4.793045910616697,1.0376058913256774,4.070349184581817,1.3438490310070619,19.430985515712955,4.894975795321922,87.38276454839904,-2.5516518598620963,7.04496281557768,4.352329122257183
4,StarchAdded,6.7706544270658275,4.000566633352238,10.509146169544975,3.672057497167638,4.825016866881956,1.0346278243217248,4.554822729840914,1.3433432305381574,19.435517942592544,3.92301730097872,89.66434806492141,-2.5963649274117078,8.574404854482554,3.172665904632515
1,WaterAdded,6.814287449389169,2.57839378670132,7.034869631240496,2.6156031494555645,3.87895673690541,1.0268851832428907,3.0565175036935335,1.3376998985415758,7.6091370662520355,4.621215283086939,94.86203956025051,-1.4170566302657917,6.538469387254494,3.7844066170765567
3,DetergentAdded,8.379498907271767,3.718511461026546,8.336509252458683,2.9527626261170594,4.765710442305845,1.0273817422028706,9.228061732818842,1.3403694452500383,45.883347102412735,5.451575497751268,93.22135546424667,-3.711370778620817,7.213023002714154,4.369328246211954
4,StarchAdded,6.772496572899301,3.5976734003126882,10.109366468717605,3.39506740289542,4.797704033995074,1.0389563692953117,4.804211635742133,1.3444839114829708,39.25515014364258,4.925058551524741,87.62236080294343,-1.8786485643694315,6.838745211161616,3.8578262451391736
2,UreaAdded,7.291649282413801,3.795768450684349,9.653658393665388,3.3246762118255027,4.72383855667515,1.0316813440907822,6.683686906221629,1.3432661188684258,18.66878714442433,5.280970368593391,90.93642281248583,-2.2892347216801188,6.9983343996371135,3.902216816295147
1,WaterAdded,6.694261632518448,2.9125426150153477,6.47317556957516,2.6867054905865286,3.7749883066168524,1.0245690239650433,3.09322412514415,1.339005612875256,7.925113384683676,4.782420678899403,92.08449920885367,-2.2020769528536612,6.03650622238552,3.519016574660842
0,Pure,6.654930833152022,4.469093886589114,8.517532047766572,3.3726231255489045,4.862221998228639,1.030110350707904,5.104582533138192,1.3431453222304612,13.808414051562037,3.9488651297720723,91.02134242070532,-2.2653209202342413,7.784535158850583,4.176630958477635
0,Pure,6.6563383392637725,3.9450633903654015,8.426223540546712,3.4402779787618996,4.969054659408419,1.032603781469553,4.95459542829714,1.3422291133819941,20.022812298213392,4.049539440722923,88.98097165494725,-3.0039835528597,7.143363748938547,3.898511065268218
0,Pure,6.7737653757512,4.332918672614314,8.409586272446926,3.237938458923019,4.677135371180741,1.0312902110077664,4.793666867567033,1.3418141284353682,19.82634256720312,4.914114845092311,92.13629250590554,-2.485175804810103,7.380047424736713,3.5267392741901147
2,UreaAdded,6.885703140377895,3.8815942012060205,8.867115446351336,3.4091102636113453,4.745456887447342,1.0331337424299811,6.904825789178407,1.3431664613623016,12.643343629058133,4.137603840318099,89.93361949326945,-2.4085371802691693,6.426265371233331,4.686701721455873
0,Pure,6.64654357601562,4.517001160174078,9.403687248568932,3.019985753119652,4.779237503119407,1.030819539514768,4.977607469572825,1.3422061310153401,10.670397618642617,4.819093499424286,93.11646667211467,-2.034560852575695,7.663838301825534,4.2636563691103975
2,UreaAdded,7.1998724441100626,4.3682239964770675,9.526730548157213,3.103163842843,4.504037424232169,1.0326867385622558,8.695365070753198,1.3428692657187296,15.57375969946301,4.809175964903959,91.75847202506425,-2.3320859534180975,8.44791274553623,3.662712967638336
1,WaterAdded,6.859008756890746,3.105357231832788,6.294724243633973,2.3256436935928595,3.401333150998757,1.025438655203659,3.2678772631885136,1.3382891806962318,6.102041134581239,4.148292488759927,93.8909946093188,-2.039698190692747,6.285034742099361,4.34680228645674
4,StarchAdded,6.696304812413701,4.070380764490755,9.469348658092427,3.2277887520058903,4.567174501939908,1.0351095457089987,4.677383379810275,1.344108491488687,31.974326744420818,5.123593864988742,86.52122959368721,-1.3889337661784726,7.553811435848383,4.074484495135398
2,UreaAdded,7.039764976819979,3.8148326359028526,9.252617876171579,3.6065821732748042,4.642910988749947,1.033544441333669,7.749052494546489,1.342370564721815,17.244844554935185,4.915327845647704,89.8287303301221,-1.9046867156577412,9.378953334435156,4.354509906773837
3,DetergentAdded,8.343679336827698,3.9674370791398195,8.322637676179278,2.7899538615283146,4.741138784701105,1.0305556743280115,7.638407019050788,1.339775300396495,31.22328382056525,3.7656191543229123,87.89086800950463,-3.687145005863141,6.990792429506391,4.961472914975874
4,StarchAdded,6.858463609515087,3.568889173314025,9.54193037471378,3.4523204828747533,4.659007635717425,1.0350935061564805,4.975181030367128,1.3442810958812994,24.333207651109618,4.324504210865701,92.05821131695278,-2.422393959315467,7.016648063166009,4.472624490505844
0,Pure,6.7144123767850115,4.228696084838652,8.174286871457701,3.1278541673209324,4.9344778675222765,1.03216665581736,4.854296971591702,1.3427016372815186,12.09989432789202,4.101967931139683,90.65437608578486,-3.225617626400042,8.838753508498389,4.276698694551023
3,DetergentAdded,8.191714370406283,4.545316451955344,8.112340191095615,3.2224372136152453,4.268024666515911,1.0286435865833141,9.498749817584848,1.3394318401414882,40.99485936562937,3.988001590463714,85.29426690619698,-3.0053851645338026,7.965968134776721,4.6210886146012875
1,WaterAdded,6.8177386508363895,1.787427981688798,6.81813895901177,2.2624313717633995,3.4863071439998614,1.0240416829642756,3.397301670477213,1.3379826590859014,3.3148612431719497,5.807982728987387,94.4016016388569,-2.642472330977414,5.65486276952341,4.38198290492198
0,Pure,6.61910399854021,3.4633960204321337,8.741423522525263,2.9227742592097945,4.810611862586524,1.0328652897561352,4.35693706180685,1.3433385579350934,10.618497301744537,5.095630340815916,91.51270558461039,-2.9864132993242753,9.668635439232427,4.074501885798413
4,StarchAdded,6.671540460483801,3.89738096064389,9.234380682643677,3.408268339779201,4.627726939242988,1.033909696770233,4.96642886836996,1.3434765795235328,27.4799372477589,3.720924006818342,87.69089695498239,-1.855890878091581,5.812739610476105,4.406056516046401
4,StarchAdded,6.551833653000255,3.287505020220147,9.873158714735457,3.1809860271460852,4.671200814733398,1.0312150972636527,4.126558796521721,1.342751954066328,19.92671370499514,4.174981910149516,87.50413036910535,-2.533812424696851,7.885466984891431,3.9899589384371392
1,WaterAdded,6.674039106109184,2.6213092537108684,6.570604433539331,1.9876797595224773,3.911288828038788,1.0191961061120989,2.888504193852339,1.3376942600982782,1.0,3.8320739783700946,93.25057902508414,-1.984858181723518,7.5731360220429025,5.272613222942409
3,DetergentAdded,8.361505676242283,3.7864674171781436,8.98178106871824,2.937233931264811,4.024566376802459,1.0269920609860064,7.971045426089768,1.3387061107196434,42.749620165646995,3.7338183832637695,89.33806464469626,-3.655438035417921,8.608381240766093,4.634307781333106
0,Pure,6.728518508231038,3.5778116631704298,8.914423694966683,3.2532551884296548,4.9414915421728764,1.032776931692355,4.982374518335747,1.3431767268238106,19.039714987830887,5.221835159583119,90.93706847722392,-2.287125965185264,8.198253666542668,4.392832380573209
1,WaterAdded,6.760467067433019,2.254386734064274,6.661205567306504,2.6709527577962007,3.3569072420137824,1.0253736939541274,3.4782983169890573,1.338114865228407,8.017311802609285,4.0921139368532335,87.43667585515884,-2.5559253533320145,5.609695850888301,5.0487113437113535
1,WaterAdded,6.85827127040528,2.451395762266737,7.169459800881581,2.340427756979611,3.814310470663283,1.0247303212649503,3.529953615091514,1.3374761684641938,6.771473958276093,5.340564327555816,95.11948389456792,-2.5735327998595383,6.249736067863812,4.284528099757386
0,Pure,6.6000127569589155,4.390061297751378,8.629830659863922,3.2607813578646123,4.88193706874931,1.0314030064115791,4.947900931332961,1.342419934930201,16.855081698778996,5.227800239628649,92.04748066186276,-2.8635676410762096,7.855916716007908,4.440287757784258
0,Pure,6.664431001943508,3.558202981329698,8.449920515110078,3.1640222920527625,4.6408059252299,1.0321918895450217,4.45183211714946,1.3422223569486995,16.283887879657904,5.361537358823125,92.95888477511262,-3.0691087088249343,7.961657747068112,4.0287906839744645
2,UreaAdded,7.526185305715398,3.514642548597908,9.24428889091214,3.4828644502636013,5.003958382953534,1.0343880900323792,6.717566840349934,1.3432651971529623,22.177057986583783,4.4674116165388735,88.08041974488268,-2.5537872450797683,6.22581860124698,4.3673175649476255
0,Pure,6.472056107457657,4.013448571360783,8.470094217220495,3.2842423199839397,4.6726309571459215,1.0327410169513365,4.413554921273245,1.3425752372493869,15.472903675322831,4.597477546206093,90.46380633431754,-2.0957597238358745,6.863475892939354,4.659767170661553
0,Pure,6.6476949443914535,4.647501308778781,9.024899981555059,3.0847237625195882,4.665241978868105,1.0329575371632798,3.6862162308568687,1.3424252721534176,10.707506395125986,4.261723099283238,90.0517698664562,-2.443297751163003,7.058190998309913,3.661142540148474
2,UreaAdded,6.968410357428048,3.9405665342796548,9.382600447603458,2.943144477316311,4.923440256171018,1.0326399686758916,6.6659459163550085,1.3431267964708453,16.94261033246244,4.143785705031702,91.12483815924392,-3.3277592559585756,6.994623002089111,4.269156793429607
0,Pure,6.62114513041243,3.92568626760645,9.220480972751043,3.1286455812346414,4.688890644102626,1.032204389031603,4.139355142177173,1.3423021596441218,15.952359783750525,4.333569797808744,90.35991971165008,-2.511732844979348,6.288423752655387,4.228637284535695
2,UreaAdded,7.399616553956379,4.827242483156796,9.175670492984796,3.3779968635948805,4.459079643667882,1.032495399878351,7.762379028721416,1.3431756263148111,16.09921872610593,5.156061604587832,91.25332298722029,-2.459149259111905,7.594630252106238,3.854370733155912
1,WaterAdded,6.665402451616017,2.2195123134960255,6.460600904095952,2.141730701987295,3.374820390403282,1.0238331785305068,2.7588894504718726,1.3377391076322804,9.333312576535869,4.407516455806791,88.6560550564149,-2.236346138861786,4.929841536493139,4.633568148230865
0,Pure,6.673873792529136,3.754156936203029,8.70440822866331,3.3772332995996774,4.769061933773089,1.0327138774440903,4.529704334846177,1.3422387926358113,13.299560046592983,4.9054568863078485,89.51938695528955,-1.933838811806025,8.478169434265546,3.432514455061548
4,StarchAdded,6.811078585702166,3.815088502289447,9.39556684923921,3.3575463981836573,4.60920858094092,1.0371831057015897,4.059547843751645,1.3442811392375211,26.348664898508385,4.648139444069896,90.28523707866367,-3.365809260924464,7.410606359776497,4.790074027471916
3,DetergentAdded,8.315124161732012,3.3725821948748695,8.723521103880927,3.360960701076585,4.607494280384621,1.0277957127549184,6.979472948661587,1.3407324329134664,41.94848727937368,4.32125807373047,88.17871743528919,-3.1360063095129673,8.754476289543607,4.177249018227464
4,StarchAdded,6.828677917449504,3.8956256303996373,9.967375000337537,3.0163661832343234,4.812364335774289,1.0356908171158383,4.643214556191411,1.3444511421597487,27.95781004037633,4.449308214742594,87.35032919760619,-2.2220481716585265,6.447097329906479,4.486461517798832
2,UreaAdded,7.0738579615488835,4.15021935653166,8.859470151767118,3.2832643101346664,5.025145531712953,1.0318497718217576,7.255492384368311,1.3429994680572626,13.985562088822032,3.891238583794941,87.93677464722164,-2.6954580099031786,7.264951033500973,4.471579336270381
2,UreaAdded,7.395846990437109,3.922245485957775,8.726022328746822,3.233931118295441,5.127687804820557,1.032342956302727,6.725979136773859,1.342776540818857,11.685681097981853,4.128640718876518,87.65800486738831,-2.017647489727714,7.490791158152237,5.317204992978445
4,StarchAdded,6.5541941174732665,4.854719813203593,10.330179582866402,3.217938330157911,4.921942947852378,1.0333051071914943,4.716188934667716,1.3442959874359324,33.17290982912792,4.270162678243936,91.20845858477276,-2.720950921998822,7.857876427428182,4.291954498460151
2,UreaAdded,6.991659908574128,4.452903003843231,8.601226628699486,3.0985696965928233,5.182079831917456,1.0341118533687965,8.044198505260253,1.342814892984696,16.35850032427303,4.763677373376182,89.978047980131,-2.6984544082783617,6.5935237719079565,4.296238004773027
4,StarchAdded,6.505161718172707,4.265137089874493,10.703098800965709,3.3167647362352706,4.8108940013830335,1.0318692321835485,4.33349065983777,1.3434910481262727,30.37495614014036,4.2410140142277815,87.55076620668882,-2.1481270788678417,8.702756369259873,4.26055481380706
3,DetergentAdded,8.758566302722366,4.565740913228762,9.019466337277889,2.906667240186459,4.662507741377912,1.0281953753176318,9.818115161780096,1.3407820677800635,36.34457151181809,4.227935011970146,77.65587125728572,-3.8601598905099657,4.577248689790868,3.9322604580574794
3,DetergentAdded,8.729980618952041,4.2507543868450925,7.652665526374172,3.414340430712614,4.705084591512867,1.0306085314824047,9.963901015362948,1.340476599282264,25.538778952404428,4.889707389241387,83.4891493186631,-3.037779371302621,6.196125440263805,4.80609032421691
4,StarchAdded,6.7973594023032655,3.6330918791376505,10.313306694840144,3.085923943180671,4.61640727260508,1.0357908895129173,4.726629105416724,1.3433742720056197,34.38436373876226,4.544493149660051,83.64448356450971,-2.9213409540900734,6.831336129521946,3.7737977077114104
3,DetergentAdded,8.313981551794024,3.5416368804680105,8.52406451457691,3.115716247035236,4.650017040865704,1.0272387857489176,9.687917464328315,1.3397275729356672,44.5007195951722,6.182339278586299,85.37999183855686,-2.794569060077222,6.642075634092897,6.018528932953698
1,WaterAdded,6.7769236178862045,3.0178450016736145,6.3683677129027965,2.367748163022231,3.773780694208923,1.025797255733461,3.2471377304565205,1.3373760191090298,6.470217368395448,4.927336528136601,96.89762461148045,-2.170360385766041,6.45583767838814,4.221973721260298
1,WaterAdded,7.0184041775320924,2.791455051023409,6.265509967041088,2.3533840322962973,3.156723555120614,1.0226425917357769,3.599752378557116,1.3379255229751095,4.979518854104903,3.7806083140491538,92.09743335878761,-1.4290517315159952,7.128545777531187,4.555440251446418
2,UreaAdded,6.861806648791512,4.85389582191487,9.310354734273119,3.4500010307895113,5.02487214694277,1.0332475692813885,6.320831593913836,1.3429125161947588,13.625718253827817,4.249823553587645,87.73613340145337,-2.788008230320128,8.205126979401808,4.349433947461462
1,WaterAdded,6.6838498015971135,2.1550569476298502,6.434066774444807,2.3546521369025712,3.006909757334015,1.0239519043498004,3.3124573010766243,1.3374062517577625,11.55535452887022,4.387856547028875,91.79748062308698,-2.0806347502989895,4.229225577408944,5.0043760358420215
1,WaterAdded,7.024416643138556,2.600319200689628,6.176682206677498,2.3958664120811837,3.71247986589722,1.0255513505992313,3.955712981700101,1.3380068219452792,9.065391399115462,4.0607864616840885,96.27064224795191,-2.1682724606045554,5.69178407183917,4.326625054495879
3,DetergentAdded,8.626961671831548,4.36319377222235,8.897447027135115,2.8085267173976227,4.427330423741356,1.030815217512615,8.618424603879989,1.3386636552754665,21.6697404628336,4.8945380334754685,90.51733276771496,-3.8096926225681584,8.11900107455341,4.681711601345009
2,UreaAdded,7.308771910444581,3.8765544907475484,9.722327256863075,3.413958280306374,5.027283273990809,1.0322386726515387,6.050882790605439,1.3428828702713995,16.919392102813926,4.2446341589917935,91.36495336729494,-2.4839814271241716,5.5267065544100555,4.448765390636851
4,StarchAdded,6.59236268949593,4.467912599578704,10.110122886363644,3.462167211713644,4.825018166726814,1.034377694585713,4.6613040224336295,1.3442955392382532,24.385060372319227,3.85484991160987,87.7872123412909,-2.227938324800205,6.616946446313124,5.258327491090335
0,Pure,6.639653721015308,4.028650273539265,8.712568776346282,3.8273338283891176,5.030700569956308,1.033162573668188,4.630663895697709,1.3425832426362887,7.811753135008751,4.160509826768434,89.77913838019629,-3.049956825619013,6.574067367827653,3.307665411630946
2,UreaAdded,7.241359816860284,4.271508728395659,9.7314014345061,3.009813842713101,4.913728817807924,1.0333765247479394,6.577496284852508,1.34316311336786,18.59290141540471,4.791581356241402,93.88530109064934,-2.349007364882526,7.424214664961294,4.118415546448602
4,StarchAdded,6.745355901898296,3.320266403361705,9.052598892456407,3.0953207058969503,4.870103625553845,1.035318180972387,4.92988648638498,1.3432451345884078,31.04121623962795,4.220051266116244,86.97973915879419,-2.7686138320611065,7.095178985339642,4.5974699871854785
1,WaterAdded,6.82155992466459,3.181127510889382,5.983551817423513,2.2922061030621657,3.7320025083934127,1.0231532450195286,2.6963989092127396,1.3379750355027777,11.07028823445232,5.219261681848731,91.14314313048885,-2.641542718188221,5.568820279650428,4.265761174634044
0,Pure,6.699671415301124,4.151607494590086,8.894306561430207,3.6046059712816048,4.753169325055333,1.0317658630430508,4.973763844652217,1.3428837173645765,13.591576842195144,4.7712800217929825,89.80487346078131,-2.4862919014281024,7.693569817252827,3.3346879021368805
4,StarchAdded,6.681116633336334,4.125225638957837,10.521588506915771,2.900498902621483,4.497508474909455,1.0338295314120978,4.150932245156636,1.3432554720159924,35.85746421209333,3.9760214797444764,85.72703694710832,-3.074074744090432,8.177394415571674,3.9870782574780237
4,StarchAdded,6.503487683848949,4.185107152325179,9.794324993351955,3.4168583964387373,4.742579205516369,1.0323747852463616,4.1868769575564855,1.3437990467018976,27.276770071237788,4.596953860723501,87.57360939058606,-1.6470131029771626,7.6817290664480655,4.693280775670033
4,StarchAdded,6.654956303063797,3.918017631795851,9.953565288711191,3.29797247315768,4.513617878597987,1.0337565945216187,4.0178047503274605,1.3438254426463663,22.47545177305018,2.977064699096612,94.52504435662826,-2.886147771636019,6.35283201692441,5.030314357934605
1,WaterAdded,6.6284808234831125,3.3145008345819433,6.554531968355305,2.149336684294463,3.629253801550924,1.0244730843872298,3.506825075795881,1.3383227902032906,9.794615572490667,5.343046648150134,93.76724909794194,-2.0802431101642815,4.877098843923167,5.333898966502257
4,StarchAdded,6.636635890005619,4.076359053537835,10.373263152390816,3.507162716814742,4.712137101135812,1.0329810163744528,4.1297754082728595,1.3449793150598206,26.26068455815165,4.83891432762306,89.49195045861215,-2.747801091191121,6.715839586088325,3.6775937510290655
1,WaterAdded,6.869230449282115,2.660628819883362,7.373070484325778,2.385572126894576,3.873667044405088,1.0228311804506236,3.623254445026969,1.3378124535447633,8.275087059832122,5.499276218840702,89.91444988648716,-1.8983761343472998,6.438005258518727,4.760002190400405
0,Pure,6.6518819049740605,3.7899209784388534,9.208716863343259,3.679457738954622,4.831338745649305,1.0330235306441853,4.552586033680178,1.341831637280562,13.764529893109028,4.565963983385979,89.81817842188484,-2.387461310974014,7.426880353992709,4.067648600853815
1,WaterAdded,6.645870196765389,2.9250060664782245,6.3316218868384535,2.0547557464813386,3.509744616425973,1.0220769546253416,2.7458434704507075,1.3364307186239979,12.368093321274728,4.905652225506651,91.7664717573874,-2.333611618443324,3.123967717953583,4.135735561889258
2,UreaAdded,7.2419379601466565,4.173295638319599,9.316897163062688,3.502117297566713,4.465940282482311,1.0317279176456962,5.534564538187472,1.3433832540004198,14.6149457920115,4.910098622688151,90.72667903221809,-2.8009706726283876,7.291799809818699,3.995330076751159
4,StarchAdded,6.730522552055771,4.640251991081487,9.643959355178247,3.2120726305261864,4.756649806907223,1.031632191422414,4.790781927255328,1.3440357225492938,28.54133276186797,4.771399749255244,89.93976785796826,-2.2944801405414923,6.849287034972524,5.006263412370851
4,StarchAdded,6.890930546052729,3.98662556522317,10.429595680544436,3.615554154119298,4.677932058524409,1.0328727230710661,5.3154735496688765,1.3445605410746757,28.0749444813044,4.824980814854252,86.38755956311827,-1.9452905900363808,5.579972646451617,4.7817889629279415
4,StarchAdded,6.774644167996088,3.988386970942862,9.3459544865722,3.430462471213557,4.9801850053966525,1.0363170438949023,4.865789442103124,1.3442553235956647,30.177680069167888,4.453090002308569,87.34344514402702,-3.532947345125381,5.789378047805257,4.3065598848733595
1,WaterAdded,6.819084351767808,2.4633063724023594,6.300744077932468,2.042375371438312,3.206819341513098,1.0237959235983631,3.429930593784745,1.3382941544666571,7.979419088576223,4.6313796102539495,91.83689840982045,-2.6486057695831366,6.160134896982872,4.208187207272675
4,StarchAdded,6.778057598293052,3.7526227121299116,9.261684008987626,2.9149401825377463,4.4477329413480815,1.0329208852735436,4.393684668794582,1.3438585816110964,20.76988952838628,3.593728821214535,89.31640845454551,-2.4365157935920583,7.759202167547473,4.666767107986811
0,Pure,6.61589070678584,4.557687104271001,8.919953795226766,3.5756285360995226,4.601875355324548,1.0316568084313134,4.7276945086380335,1.3427240391705064,19.597141147762866,4.710268352952035,93.27216365615833,-2.0839928793107436,8.349733958070928,3.970594021286217
2,UreaAdded,7.321446074736403,4.869578378371967,9.329220284540634,4.051482413329297,4.446853161157055,1.0316988158674714,6.26413146103076,1.343060622347648,12.405771686508626,4.124168622847487,91.11687034306912,-2.895668753245527,6.380123588326908,4.020657561154468
2,UreaAdded,7.308906325346118,4.272161369092675,9.215425179191103,3.059000742275892,4.774817625342722,1.0330995415818958,6.454392988256971,1.3428453254139991,7.665476618495845,3.9513635349375043,91.65928732471312,-1.7075212393442554,6.550957383233806,4.282281894739173
1,WaterAdded,6.822442412923272,3.0346499530467286,6.700465628609387,2.1875454172734994,3.372607001325227,1.024824441387131,3.152644865062309,1.3390832126754757,9.466022524924755,4.092121406255305,91.0448000972527,-1.9759039113700851,7.299431215070455,5.205552504556067
4,StarchAdded,6.734917750983367,3.81092475607239,9.334377108368562,2.957745869450867,4.443599777205688,1.031263800329182,4.4249096408156845,1.3439741963370635,18.717518229865636,4.951338938574962,89.35411186376922,-1.2864415145685928,6.8354110917723805,5.304837120639294
0,Pure,6.558380808451876,3.9088622271193447,8.679846512985193,3.1568480021778496,4.936410413142524,1.033487246155336,4.325984027588987,1.3426197022502677,16.499055330908803,4.736001135459637,90.61393290187414,-2.002927032656111,7.885799162144526,3.6049350310690804
0,Pure,6.570005949329807,3.5321992520068424,8.58208417288158,3.500326365041712,5.078690905504886,1.0327105491022979,4.62880224684052,1.342689819824193,13.331643759717657,4.43496985322319,93.0036042887395,-2.67702320231675,8.791823032567882,3.971188738203176
1,WaterAdded,6.92326298720485,2.7932794736089037,6.788948491549376,1.8781553517161638,3.2659870525550145,1.0227906496367363,4.096244848069713,1.337512449291447,5.931308121845426,4.025843460863059,93.11962352386152,-1.9286893036655586,7.086758977026565,4.835629833038677
4,StarchAdded,6.819681107395042,3.64085085868018,9.939882370318697,3.0801583965345793,4.68676579041997,1.035285725523619,4.448902042325431,1.3424619019377773,19.93182412777236,3.421001041586244,89.16977527191447,-2.5025061595267286,6.88443831818999,4.018094625304493
3,DetergentAdded,8.617906834991418,4.1206610888649395,9.012376286639014,2.8735790805716346,4.41037954599569,1.0303103277943522,8.394414779747429,1.3406751959642351,39.49351033892835,5.547417890712287,87.72601465068193,-3.8892237431919505,7.208793703974976,4.7569955052515525
3,DetergentAdded,8.542749924335801,3.5022965548347686,8.248942335087175,2.4138700846927805,4.958588306267954,1.0316730960884284,8.586033523328076,1.3401916773776381,24.858585784594716,3.9286156544645308,82.90811155243681,-3.0966408514641546,8.073242485839119,4.5700712227785925
3,DetergentAdded,8.539952825798105,3.2881605148504773,8.30551568760853,2.693165220652772,4.475593079311506,1.027818388897798,7.976269621063568,1.3393687951053266,37.1542181903751,4.3846034410298325,86.738721232741,-3.844544396697766,6.4425665693636125,5.487319679949579
4,StarchAdded,6.763352737564651,3.5480182550117356,10.21210319199929,2.9790717005287317,4.831035098533063,1.0335290578427792,4.496180573294363,1.3424674306137916,24.455449718545097,4.3948889336835375,92.87156066413928,-2.517959857831482,6.612328600199285,4.6751461924921855
0,Pure,6.712559130250656,4.719624651656778,8.39209391328303,3.6178882567123396,4.856782211747276,1.0319929370954493,4.380735391036267,1.3418077409902875,17.963185547773797,4.112196819281198,89.3302899863936,-1.903229476045218,5.993613242662619,3.490560875732733
4,StarchAdded,6.6517908658067055,3.618225466980814,10.320487881531603,2.987002120905685,4.507363028094315,1.0326462322949754,4.8450483215821505,1.3447262353231366,31.134356976597658,3.8431533344208257,87.44952794157078,-1.7139592670328072,7.225975999879084,3.6493876429424597
0,Pure,6.590310521526804,3.6139356888413645,8.66729297401096,3.306875061805292,4.832117886634352,1.033362132403685,4.429065348979242,1.3424401901878156,11.69044685630072,4.9102767514439485,90.77646359611715,-2.4680110909176647,5.976260245227629,4.6777648780220344
3,DetergentAdded,8.62819238598834,3.869138926606163,8.092401952896994,3.4134531233506653,4.7397623615854645,1.0332059393531874,8.920975411194355,1.3403659501344702,23.277849476824002,4.711451877354591,87.05041524002662,-2.5041406269545337,7.201621331790898,5.391163908615553
0,Pure,6.553726743471539,4.127686052106384,8.883064850876766,3.3313945921936865,4.682693746087213,1.0322242164042907,4.714382937190986,1.3414750293607114,18.477222194867693,4.331872630659464,91.13823489986035,-1.8211012305419088,6.402661042215627,3.816223599028981
3,DetergentAdded,8.528680854896217,3.5926024568058077,8.37785027031849,2.8132153515742764,4.403817633159735,1.0300287283990934,8.12969509477492,1.3395574628634985,38.59384810547994,4.747547821603817,87.35410124365417,-3.089361258432983,7.299137467855888,5.381374269830334
